sku,store_id,qty
SKU000154,STORE_PUNE,60
SKU000154,STORE_CHENNAI,54
SKU000155,STORE_MUMBAI,289
SKU000155,STORE_DELHI,161
SKU000155,STORE_BANGALORE,229
SKU000155,STORE_PUNE,100
SKU000155,STORE_CHENNAI,71
SKU000156,STORE_MUMBAI,228
SKU000156,STORE_DELHI,139
SKU000156,STORE_BANGALORE,60
SKU000156,STORE_PUNE,172
SKU000156,STORE_CHENNAI,61
SKU000157,STORE_MUMBAI,169
SKU000157,STORE_DELHI,115
SKU000157,STORE_BANGALORE,93
SKU000157,STORE_PUNE,117
SKU000157,STORE_CHENNAI,94
SKU000158,STORE_MUMBAI,234
SKU000158,STORE_DELHI,142
SKU000158,STORE_BANGALORE,85
SKU000158,STORE_PUNE,86
SKU000158,STORE_CHENNAI,170
SKU000159,STORE_MUMBAI,293
SKU000159,STORE_DELHI,125
SKU000159,STORE_BANGALORE,153
SKU000159,STORE_PUNE,146
SKU000159,STORE_CHENNAI,112
SKU000160,STORE_MUMBAI,127
SKU000160,STORE_DELHI,130
SKU000160,STORE_BANGALORE,140
SKU000160,STORE_PUNE,65
SKU000160,STORE_CHENNAI,85
SKU000161,STORE_MUMBAI,80
SKU000161,STORE_DELHI,77
SKU000161,STORE_BANGALORE,172
SKU000161,STORE_PUNE,138
SKU000161,STORE_CHENNAI,96
SKU000162,STORE_MUMBAI,206
SKU000162,STORE_DELHI,125
SKU000162,STORE_BANGALORE,73
SKU000162,STORE_PUNE,67
SKU000162,STORE_CHENNAI,127
SKU000163,STORE_MUMBAI,295
SKU000163,STORE_DELHI,199
SKU000163,STORE_BANGALORE,168
SKU000163,STORE_PUNE,53
SKU000163,STORE_CHENNAI,105
SKU000164,STORE_MUMBAI,194
SKU000164,STORE_DELHI,76
SKU000164,STORE_BANGALORE,62
SKU000164,STORE_PUNE,150
SKU000164,STORE_CHENNAI,156
SKU000165,STORE_MUMBAI,97
SKU000165,STORE_DELHI,107
SKU000165,STORE_BANGALORE,174
SKU000165,STORE_PUNE,54
SKU000165,STORE_CHENNAI,168
SKU000166,STORE_MUMBAI,107
SKU000166,STORE_DELHI,108
SKU000166,STORE_BANGALORE,76
SKU000166,STORE_PUNE,125
SKU000166,STORE_CHENNAI,175
SKU000167,STORE_MUMBAI,123
SKU000167,STORE_DELHI,94
SKU000167,STORE_BANGALORE,204
SKU000167,STORE_PUNE,52
SKU000167,STORE_CHENNAI,74
SKU000168,STORE_MUMBAI,147
SKU000168,STORE_DELHI,207
SKU000168,STORE_BANGALORE,126
SKU000168,STORE_PUNE,148
SKU000168,STORE_CHENNAI,195
SKU000169,STORE_MUMBAI,190
SKU000169,STORE_DELHI,180
SKU000169,STORE_BANGALORE,93
SKU000169,STORE_PUNE,150
SKU000169,STORE_CHENNAI,57
SKU000170,STORE_MUMBAI,247
SKU000170,STORE_DELHI,182
SKU000170,STORE_BANGALORE,142
SKU000170,STORE_PUNE,81
SKU000170,STORE_CHENNAI,150
SKU000171,STORE_MUMBAI,85
SKU000171,STORE_DELHI,249
SKU000171,STORE_BANGALORE,85
SKU000171,STORE_PUNE,103
SKU000171,STORE_CHENNAI,108
SKU000172,STORE_MUMBAI,188
SKU000172,STORE_DELHI,190
SKU000172,STORE_BANGALORE,92
SKU000172,STORE_PUNE,60
SKU000172,STORE_CHENNAI,119
SKU000173,STORE_MUMBAI,191
SKU000173,STORE_DELHI,73
SKU000173,STORE_BANGALORE,153
SKU000173,STORE_PUNE,114
SKU000173,STORE_CHENNAI,111
SKU000174,STORE_MUMBAI,173
SKU000174,STORE_DELHI,164
SKU000174,STORE_BANGALORE,211
SKU000174,STORE_PUNE,94
SKU000174,STORE_CHENNAI,186
SKU000175,STORE_MUMBAI,210
SKU000175,STORE_DELHI,100
SKU000175,STORE_BANGALORE,99
SKU000175,STORE_PUNE,75
SKU000175,STORE_CHENNAI,55
SKU000176,STORE_MUMBAI,145
SKU000176,STORE_DELHI,144
SKU000176,STORE_BANGALORE,63
SKU000176,STORE_PUNE,118
SKU000176,STORE_CHENNAI,183
SKU000177,STORE_MUMBAI,197
SKU000177,STORE_DELHI,182
SKU000177,STORE_BANGALORE,153
SKU000177,STORE_PUNE,101
SKU000177,STORE_CHENNAI,128
SKU000178,STORE_MUMBAI,282
SKU000178,STORE_DELHI,205
SKU000178,STORE_BANGALORE,85
SKU000178,STORE_PUNE,83
SKU000178,STORE_CHENNAI,182
SKU000179,STORE_MUMBAI,149
SKU000179,STORE_DELHI,223
SKU000179,STORE_BANGALORE,177
SKU000179,STORE_PUNE,107
SKU000179,STORE_CHENNAI,68
SKU000180,STORE_MUMBAI,291
SKU000180,STORE_DELHI,89
SKU000180,STORE_BANGALORE,172
SKU000180,STORE_PUNE,179
SKU000180,STORE_CHENNAI,96
SKU000181,STORE_MUMBAI,80
SKU000181,STORE_DELHI,159
SKU000181,STORE_BANGALORE,201
SKU000181,STORE_PUNE,103
SKU000181,STORE_CHENNAI,87
SKU000182,STORE_MUMBAI,116
SKU000182,STORE_DELHI,195
SKU000182,STORE_BANGALORE,198
SKU000182,STORE_PUNE,139
SKU000182,STORE_CHENNAI,126
SKU000183,STORE_MUMBAI,82
SKU000183,STORE_DELHI,230
SKU000183,STORE_BANGALORE,193
SKU000183,STORE_PUNE,49
SKU000183,STORE_CHENNAI,54
SKU000184,STORE_MUMBAI,230
SKU000184,STORE_DELHI,207
SKU000184,STORE_BANGALORE,231
SKU000184,STORE_PUNE,169
SKU000184,STORE_CHENNAI,62
SKU000185,STORE_MUMBAI,247
SKU000185,STORE_DELHI,199
SKU000185,STORE_BANGALORE,143
SKU000185,STORE_PUNE,104
SKU000185,STORE_CHENNAI,112
SKU000186,STORE_MUMBAI,180
SKU000186,STORE_DELHI,142
SKU000186,STORE_BANGALORE,76
SKU000186,STORE_PUNE,48
SKU000186,STORE_CHENNAI,192
SKU000187,STORE_MUMBAI,231
SKU000187,STORE_DELHI,107
SKU000187,STORE_BANGALORE,222
SKU000187,STORE_PUNE,133
SKU000187,STORE_CHENNAI,144
SKU000188,STORE_MUMBAI,128
SKU000188,STORE_DELHI,138
SKU000188,STORE_BANGALORE,121
SKU000188,STORE_PUNE,117
SKU000188,STORE_CHENNAI,166
SKU000189,STORE_MUMBAI,199
SKU000189,STORE_DELHI,206
SKU000189,STORE_BANGALORE,221
SKU000189,STORE_PUNE,115
SKU000189,STORE_CHENNAI,84
SKU000190,STORE_MUMBAI,80
SKU000190,STORE_DELHI,109
SKU000190,STORE_BANGALORE,123
SKU000190,STORE_PUNE,99
SKU000190,STORE_CHENNAI,113
SKU000191,STORE_MUMBAI,172
SKU000191,STORE_DELHI,141
SKU000191,STORE_BANGALORE,70
SKU000191,STORE_PUNE,144
SKU000191,STORE_CHENNAI,63
SKU000192,STORE_MUMBAI,139
SKU000192,STORE_DELHI,99
SKU000192,STORE_BANGALORE,94
SKU000192,STORE_PUNE,44
SKU000192,STORE_CHENNAI,132
SKU000193,STORE_MUMBAI,202
SKU000193,STORE_DELHI,147
SKU000193,STORE_BANGALORE,213
SKU000193,STORE_PUNE,101
SKU000193,STORE_CHENNAI,181
SKU000194,STORE_MUMBAI,168
SKU000194,STORE_DELHI,111
SKU000194,STORE_BANGALORE,148
SKU000194,STORE_PUNE,79
SKU000194,STORE_CHENNAI,121
SKU000195,STORE_MUMBAI,118
SKU000195,STORE_DELHI,173
SKU000195,STORE_BANGALORE,73
SKU000195,STORE_PUNE,71
SKU000195,STORE_CHENNAI,174
SKU000196,STORE_MUMBAI,245
SKU000196,STORE_DELHI,166
SKU000196,STORE_BANGALORE,82
SKU000196,STORE_PUNE,102
SKU000196,STORE_CHENNAI,192
SKU000197,STORE_MUMBAI,232
SKU000197,STORE_DELHI,214
SKU000197,STORE_BANGALORE,112
SKU000197,STORE_PUNE,143
SKU000197,STORE_CHENNAI,153
SKU000198,STORE_MUMBAI,258
SKU000198,STORE_DELHI,108
SKU000198,STORE_BANGALORE,238
SKU000198,STORE_PUNE,173
SKU000198,STORE_CHENNAI,116
SKU000199,STORE_MUMBAI,214
SKU000199,STORE_DELHI,248
SKU000199,STORE_BANGALORE,101
SKU000199,STORE_PUNE,54
SKU000199,STORE_CHENNAI,160
SKU000200,STORE_MUMBAI,236
SKU000200,STORE_DELHI,102
SKU000200,STORE_BANGALORE,214
SKU000200,STORE_PUNE,77
SKU000200,STORE_CHENNAI,146
SKU000201,STORE_MUMBAI,234
SKU000201,STORE_DELHI,252
SKU000201,STORE_BANGALORE,92
SKU000201,STORE_PUNE,125
SKU000201,STORE_CHENNAI,115
SKU000202,STORE_MUMBAI,89
SKU000202,STORE_DELHI,74
SKU000202,STORE_BANGALORE,182
SKU000202,STORE_PUNE,113
SKU000202,STORE_CHENNAI,146
SKU000203,STORE_MUMBAI,197
SKU000203,STORE_DELHI,107
SKU000203,STORE_BANGALORE,200
SKU000203,STORE_PUNE,86
SKU000203,STORE_CHENNAI,158
SKU000204,STORE_MUMBAI,295
SKU000204,STORE_DELHI,249
SKU000204,STORE_BANGALORE,74
SKU000204,STORE_PUNE,175
SKU000204,STORE_CHENNAI,54
SKU000205,STORE_MUMBAI,236
SKU000205,STORE_DELHI,116
SKU000205,STORE_BANGALORE,127
SKU000205,STORE_PUNE,115
SKU000205,STORE_CHENNAI,179
SKU000206,STORE_MUMBAI,234
SKU000206,STORE_DELHI,164
SKU000206,STORE_BANGALORE,174
SKU000206,STORE_PUNE,75
SKU000206,STORE_CHENNAI,75
SKU000207,STORE_MUMBAI,122
SKU000207,STORE_DELHI,96
SKU000207,STORE_BANGALORE,128
SKU000207,STORE_PUNE,50
SKU000207,STORE_CHENNAI,123
SKU000208,STORE_MUMBAI,183
SKU000208,STORE_DELHI,107
SKU000208,STORE_BANGALORE,193
SKU000208,STORE_PUNE,62
SKU000208,STORE_CHENNAI,96
SKU000209,STORE_MUMBAI,169
SKU000209,STORE_DELHI,115
SKU000209,STORE_BANGALORE,166
SKU000209,STORE_PUNE,179
SKU000209,STORE_CHENNAI,190
SKU000210,STORE_MUMBAI,183
SKU000210,STORE_DELHI,259
SKU000210,STORE_BANGALORE,170
SKU000210,STORE_PUNE,143
SKU000210,STORE_CHENNAI,109
SKU000211,STORE_MUMBAI,250
SKU000211,STORE_DELHI,169
SKU000211,STORE_BANGALORE,127
SKU000211,STORE_PUNE,172
SKU000211,STORE_CHENNAI,169
SKU000212,STORE_MUMBAI,116
SKU000212,STORE_DELHI,141
SKU000212,STORE_BANGALORE,186
SKU000212,STORE_PUNE,145
SKU000212,STORE_CHENNAI,141
SKU000213,STORE_MUMBAI,110
SKU000213,STORE_DELHI,191
SKU000213,STORE_BANGALORE,196
SKU000213,STORE_PUNE,90
SKU000213,STORE_CHENNAI,78
SKU000214,STORE_MUMBAI,285
SKU000214,STORE_DELHI,109
SKU000214,STORE_BANGALORE,100
SKU000214,STORE_PUNE,50
SKU000214,STORE_CHENNAI,50
SKU000215,STORE_MUMBAI,125
SKU000215,STORE_DELHI,170
SKU000215,STORE_BANGALORE,208
SKU000215,STORE_PUNE,129
SKU000215,STORE_CHENNAI,159
SKU000216,STORE_MUMBAI,243
SKU000216,STORE_DELHI,251
SKU000216,STORE_BANGALORE,116
SKU000216,STORE_PUNE,40
SKU000216,STORE_CHENNAI,112
SKU000217,STORE_MUMBAI,261
SKU000217,STORE_DELHI,124
SKU000217,STORE_BANGALORE,174
SKU000217,STORE_PUNE,92
SKU000217,STORE_CHENNAI,186
SKU000218,STORE_MUMBAI,281
SKU000218,STORE_DELHI,249
SKU000218,STORE_BANGALORE,116
SKU000218,STORE_PUNE,156
SKU000218,STORE_CHENNAI,84
SKU000219,STORE_MUMBAI,142
SKU000219,STORE_DELHI,94
SKU000219,STORE_BANGALORE,149
SKU000219,STORE_PUNE,114
SKU000219,STORE_CHENNAI,87
SKU000220,STORE_MUMBAI,209
SKU000220,STORE_DELHI,204
SKU000220,STORE_BANGALORE,221
SKU000220,STORE_PUNE,130
SKU000220,STORE_CHENNAI,66
SKU000221,STORE_MUMBAI,207
SKU000221,STORE_DELHI,240
SKU000221,STORE_BANGALORE,167
SKU000221,STORE_PUNE,64
SKU000221,STORE_CHENNAI,137
SKU000222,STORE_MUMBAI,240
SKU000222,STORE_DELHI,246
SKU000222,STORE_BANGALORE,88
SKU000222,STORE_PUNE,102
SKU000222,STORE_CHENNAI,199
SKU000223,STORE_MUMBAI,233
SKU000223,STORE_DELHI,225
SKU000223,STORE_BANGALORE,173
SKU000223,STORE_PUNE,88
SKU000223,STORE_CHENNAI,130
SKU000224,STORE_MUMBAI,163
SKU000224,STORE_DELHI,174
SKU000224,STORE_BANGALORE,236
SKU000224,STORE_PUNE,157
SKU000224,STORE_CHENNAI,135
SKU000225,STORE_MUMBAI,299
SKU000225,STORE_DELHI,132
SKU000225,STORE_BANGALORE,163
SKU000225,STORE_PUNE,88
SKU000225,STORE_CHENNAI,120
SKU000226,STORE_MUMBAI,80
SKU000226,STORE_DELHI,210
SKU000226,STORE_BANGALORE,238
SKU000226,STORE_PUNE,162
SKU000226,STORE_CHENNAI,111
SKU000227,STORE_MUMBAI,111
SKU000227,STORE_DELHI,227
SKU000227,STORE_BANGALORE,88
SKU000227,STORE_PUNE,88
SKU000227,STORE_CHENNAI,79
SKU000228,STORE_MUMBAI,223
SKU000228,STORE_DELHI,237
SKU000228,STORE_BANGALORE,78
SKU000228,STORE_PUNE,57
SKU000228,STORE_CHENNAI,50
SKU000229,STORE_MUMBAI,157
SKU000229,STORE_DELHI,184
SKU000229,STORE_BANGALORE,234
SKU000229,STORE_PUNE,152
SKU000229,STORE_CHENNAI,163
SKU000230,STORE_MUMBAI,245
SKU000230,STORE_DELHI,248
SKU000230,STORE_BANGALORE,122
SKU000230,STORE_PUNE,171
SKU000230,STORE_CHENNAI,178
SKU000231,STORE_MUMBAI,87
SKU000231,STORE_DELHI,226
SKU000231,STORE_BANGALORE,114
SKU000231,STORE_PUNE,142
SKU000231,STORE_CHENNAI,180
SKU000232,STORE_MUMBAI,111
SKU000232,STORE_DELHI,79
SKU000232,STORE_BANGALORE,169
SKU000232,STORE_PUNE,163
SKU000232,STORE_CHENNAI,136
SKU000233,STORE_MUMBAI,134
SKU000233,STORE_DELHI,101
SKU000233,STORE_BANGALORE,237
SKU000233,STORE_PUNE,174
SKU000233,STORE_CHENNAI,142
SKU000234,STORE_MUMBAI,87
SKU000234,STORE_DELHI,134
SKU000234,STORE_BANGALORE,116
SKU000234,STORE_PUNE,106
SKU000234,STORE_CHENNAI,121
SKU000235,STORE_MUMBAI,133
SKU000235,STORE_DELHI,136
SKU000235,STORE_BANGALORE,110
SKU000235,STORE_PUNE,136
SKU000235,STORE_CHENNAI,141
SKU000236,STORE_MUMBAI,87
SKU000236,STORE_DELHI,231
SKU000236,STORE_BANGALORE,94
SKU000236,STORE_PUNE,135
SKU000236,STORE_CHENNAI,137
SKU000237,STORE_MUMBAI,157
SKU000237,STORE_DELHI,101
SKU000237,STORE_BANGALORE,179
SKU000237,STORE_PUNE,85
SKU000237,STORE_CHENNAI,193
SKU000238,STORE_MUMBAI,275
SKU000238,STORE_DELHI,234
SKU000238,STORE_BANGALORE,201
SKU000238,STORE_PUNE,94
SKU000238,STORE_CHENNAI,56
SKU000239,STORE_MUMBAI,153
SKU000239,STORE_DELHI,76
SKU000239,STORE_BANGALORE,220
SKU000239,STORE_PUNE,124
SKU000239,STORE_CHENNAI,196
SKU000240,STORE_MUMBAI,191
SKU000240,STORE_DELHI,194
SKU000240,STORE_BANGALORE,206
SKU000240,STORE_PUNE,75
SKU000240,STORE_CHENNAI,78
SKU000241,STORE_MUMBAI,267
SKU000241,STORE_DELHI,151
SKU000241,STORE_BANGALORE,61
SKU000241,STORE_PUNE,168
SKU000241,STORE_CHENNAI,96
SKU000242,STORE_MUMBAI,276
SKU000242,STORE_DELHI,217
SKU000242,STORE_BANGALORE,70
SKU000242,STORE_PUNE,169
SKU000242,STORE_CHENNAI,168
SKU000243,STORE_MUMBAI,219
SKU000243,STORE_DELHI,89
SKU000243,STORE_BANGALORE,64
SKU000243,STORE_PUNE,76
SKU000243,STORE_CHENNAI,186
SKU000244,STORE_MUMBAI,132
SKU000244,STORE_DELHI,241
SKU000244,STORE_BANGALORE,158
SKU000244,STORE_PUNE,125
SKU000244,STORE_CHENNAI,157
SKU000245,STORE_MUMBAI,103
SKU000245,STORE_DELHI,150
SKU000245,STORE_BANGALORE,217
SKU000245,STORE_PUNE,159
SKU000245,STORE_CHENNAI,108
SKU000246,STORE_MUMBAI,294
SKU000246,STORE_DELHI,197
SKU000246,STORE_BANGALORE,173
SKU000246,STORE_PUNE,154
SKU000246,STORE_CHENNAI,63
SKU000247,STORE_MUMBAI,88
SKU000247,STORE_DELHI,109
SKU000247,STORE_BANGALORE,84
SKU000247,STORE_PUNE,142
SKU000247,STORE_CHENNAI,71
SKU000248,STORE_MUMBAI,83
SKU000248,STORE_DELHI,223
SKU000248,STORE_BANGALORE,88
SKU000248,STORE_PUNE,148
SKU000248,STORE_CHENNAI,147
SKU000249,STORE_MUMBAI,294
SKU000249,STORE_DELHI,106
SKU000249,STORE_BANGALORE,134
SKU000249,STORE_PUNE,109
SKU000249,STORE_CHENNAI,195
SKU000250,STORE_MUMBAI,207
SKU000250,STORE_DELHI,154
SKU000250,STORE_BANGALORE,101
SKU000250,STORE_PUNE,139
SKU000250,STORE_CHENNAI,90
SKU000251,STORE_MUMBAI,245
SKU000251,STORE_DELHI,103
SKU000251,STORE_BANGALORE,76
SKU000251,STORE_PUNE,161
SKU000251,STORE_CHENNAI,125
SKU000252,STORE_MUMBAI,166
SKU000252,STORE_DELHI,186
SKU000252,STORE_BANGALORE,165
SKU000252,STORE_PUNE,125
SKU000252,STORE_CHENNAI,76
SKU000253,STORE_MUMBAI,136
SKU000253,STORE_DELHI,100
SKU000253,STORE_BANGALORE,193
SKU000253,STORE_PUNE,137
SKU000253,STORE_CHENNAI,61
SKU000254,STORE_MUMBAI,132
SKU000254,STORE_DELHI,207
SKU000254,STORE_BANGALORE,232
SKU000254,STORE_PUNE,161
SKU000254,STORE_CHENNAI,95
SKU000255,STORE_MUMBAI,143
SKU000255,STORE_DELHI,199
SKU000255,STORE_BANGALORE,113
SKU000255,STORE_PUNE,146
SKU000255,STORE_CHENNAI,100
SKU000256,STORE_MUMBAI,260
SKU000256,STORE_DELHI,105
SKU000256,STORE_BANGALORE,174
SKU000256,STORE_PUNE,65
SKU000256,STORE_CHENNAI,78
SKU000257,STORE_MUMBAI,228
SKU000257,STORE_DELHI,80
SKU000257,STORE_BANGALORE,99
SKU000257,STORE_PUNE,50
SKU000257,STORE_CHENNAI,162
SKU000258,STORE_MUMBAI,266
SKU000258,STORE_DELHI,108
SKU000258,STORE_BANGALORE,113
SKU000258,STORE_PUNE,137
SKU000258,STORE_CHENNAI,104
SKU000259,STORE_MUMBAI,190
SKU000259,STORE_DELHI,221
SKU000259,STORE_BANGALORE,209
SKU000259,STORE_PUNE,108
SKU000259,STORE_CHENNAI,105
SKU000260,STORE_MUMBAI,112
SKU000260,STORE_DELHI,105
SKU000260,STORE_BANGALORE,207
SKU000260,STORE_PUNE,120
SKU000260,STORE_CHENNAI,158
SKU000261,STORE_MUMBAI,280
SKU000261,STORE_DELHI,223
SKU000261,STORE_BANGALORE,132
SKU000261,STORE_PUNE,79
SKU000261,STORE_CHENNAI,66
SKU000262,STORE_MUMBAI,208
SKU000262,STORE_DELHI,130
SKU000262,STORE_BANGALORE,230
SKU000262,STORE_PUNE,143
SKU000262,STORE_CHENNAI,91
SKU000263,STORE_MUMBAI,104
SKU000263,STORE_DELHI,108
SKU000263,STORE_BANGALORE,94
SKU000263,STORE_PUNE,170
SKU000263,STORE_CHENNAI,157
SKU000264,STORE_MUMBAI,251
SKU000264,STORE_DELHI,248
SKU000264,STORE_BANGALORE,161
SKU000264,STORE_PUNE,137
SKU000264,STORE_CHENNAI,61
SKU000265,STORE_MUMBAI,98
SKU000265,STORE_DELHI,170
SKU000265,STORE_BANGALORE,103
SKU000265,STORE_PUNE,88
SKU000265,STORE_CHENNAI,66
SKU000266,STORE_MUMBAI,153
SKU000266,STORE_DELHI,126
SKU000266,STORE_BANGALORE,114
SKU000266,STORE_PUNE,86
SKU000266,STORE_CHENNAI,61
SKU000267,STORE_MUMBAI,141
SKU000267,STORE_DELHI,149
SKU000267,STORE_BANGALORE,142
SKU000267,STORE_PUNE,47
SKU000267,STORE_CHENNAI,198
SKU000268,STORE_MUMBAI,160
SKU000268,STORE_DELHI,187
SKU000268,STORE_BANGALORE,84
SKU000268,STORE_PUNE,128
SKU000268,STORE_CHENNAI,61
SKU000269,STORE_MUMBAI,222
SKU000269,STORE_DELHI,128
SKU000269,STORE_BANGALORE,213
SKU000269,STORE_PUNE,148
SKU000269,STORE_CHENNAI,75
SKU000270,STORE_MUMBAI,126
SKU000270,STORE_DELHI,101
SKU000270,STORE_BANGALORE,69
SKU000270,STORE_PUNE,55
SKU000270,STORE_CHENNAI,194
SKU000271,STORE_MUMBAI,230
SKU000271,STORE_DELHI,95
SKU000271,STORE_BANGALORE,145
SKU000271,STORE_PUNE,174
SKU000271,STORE_CHENNAI,63
SKU000272,STORE_MUMBAI,158
SKU000272,STORE_DELHI,186
SKU000272,STORE_BANGALORE,66
SKU000272,STORE_PUNE,176
SKU000272,STORE_CHENNAI,164
SKU000273,STORE_MUMBAI,255
SKU000273,STORE_DELHI,141
SKU000273,STORE_BANGALORE,118
SKU000273,STORE_PUNE,121
SKU000273,STORE_CHENNAI,165
SKU000274,STORE_MUMBAI,246
SKU000274,STORE_DELHI,215
SKU000274,STORE_BANGALORE,162
SKU000274,STORE_PUNE,56
SKU000274,STORE_CHENNAI,63
SKU000275,STORE_MUMBAI,238
SKU000275,STORE_DELHI,221
SKU000275,STORE_BANGALORE,167
SKU000275,STORE_PUNE,84
SKU000275,STORE_CHENNAI,147
SKU000276,STORE_MUMBAI,210
SKU000276,STORE_DELHI,106
SKU000276,STORE_BANGALORE,230
SKU000276,STORE_PUNE,147
SKU000276,STORE_CHENNAI,88
SKU000277,STORE_MUMBAI,94
SKU000277,STORE_DELHI,189
SKU000277,STORE_BANGALORE,63
SKU000277,STORE_PUNE,132
SKU000277,STORE_CHENNAI,190
SKU000278,STORE_MUMBAI,289
SKU000278,STORE_DELHI,230
SKU000278,STORE_BANGALORE,75
SKU000278,STORE_PUNE,147
SKU000278,STORE_CHENNAI,175
SKU000279,STORE_MUMBAI,273
SKU000279,STORE_DELHI,124
SKU000279,STORE_BANGALORE,229
SKU000279,STORE_PUNE,73
SKU000279,STORE_CHENNAI,62
SKU000280,STORE_MUMBAI,220
SKU000280,STORE_DELHI,87
SKU000280,STORE_BANGALORE,219
SKU000280,STORE_PUNE,135
SKU000280,STORE_CHENNAI,172
SKU000281,STORE_MUMBAI,118
SKU000281,STORE_DELHI,115
SKU000281,STORE_BANGALORE,88
SKU000281,STORE_PUNE,101
SKU000281,STORE_CHENNAI,65
SKU000282,STORE_MUMBAI,263
SKU000282,STORE_DELHI,190
SKU000282,STORE_BANGALORE,69
SKU000282,STORE_PUNE,142
SKU000282,STORE_CHENNAI,133
SKU000283,STORE_MUMBAI,212
SKU000283,STORE_DELHI,134
SKU000283,STORE_BANGALORE,236
SKU000283,STORE_PUNE,42
SKU000283,STORE_CHENNAI,191
SKU000284,STORE_MUMBAI,199
SKU000284,STORE_DELHI,227
SKU000284,STORE_BANGALORE,127
SKU000284,STORE_PUNE,76
SKU000284,STORE_CHENNAI,122
SKU000285,STORE_MUMBAI,222
SKU000285,STORE_DELHI,118
SKU000285,STORE_BANGALORE,180
SKU000285,STORE_PUNE,127
SKU000285,STORE_CHENNAI,189
SKU000286,STORE_MUMBAI,266
SKU000286,STORE_DELHI,106
SKU000286,STORE_BANGALORE,120
SKU000286,STORE_PUNE,163
SKU000286,STORE_CHENNAI,88
SKU000287,STORE_MUMBAI,263
SKU000287,STORE_DELHI,132
SKU000287,STORE_BANGALORE,105
SKU000287,STORE_PUNE,127
SKU000287,STORE_CHENNAI,60
SKU000288,STORE_MUMBAI,141
SKU000288,STORE_DELHI,146
SKU000288,STORE_BANGALORE,212
SKU000288,STORE_PUNE,91
SKU000288,STORE_CHENNAI,53
SKU000289,STORE_MUMBAI,138
SKU000289,STORE_DELHI,141
SKU000289,STORE_BANGALORE,207
SKU000289,STORE_PUNE,132
SKU000289,STORE_CHENNAI,112
SKU000290,STORE_MUMBAI,133
SKU000290,STORE_DELHI,186
SKU000290,STORE_BANGALORE,169
SKU000290,STORE_PUNE,113
SKU000290,STORE_CHENNAI,156
SKU000291,STORE_MUMBAI,136
SKU000291,STORE_DELHI,238
SKU000291,STORE_BANGALORE,62
SKU000291,STORE_PUNE,159
SKU000291,STORE_CHENNAI,55
SKU000292,STORE_MUMBAI,84
SKU000292,STORE_DELHI,74
SKU000292,STORE_BANGALORE,113
SKU000292,STORE_PUNE,86
SKU000292,STORE_CHENNAI,58
SKU000293,STORE_MUMBAI,178
SKU000293,STORE_DELHI,89
SKU000293,STORE_BANGALORE,181
SKU000293,STORE_PUNE,100
SKU000293,STORE_CHENNAI,172
SKU000294,STORE_MUMBAI,242
SKU000294,STORE_DELHI,247
SKU000294,STORE_BANGALORE,141
SKU000294,STORE_PUNE,101
SKU000294,STORE_CHENNAI,194
SKU000295,STORE_MUMBAI,295
SKU000295,STORE_DELHI,72
SKU000295,STORE_BANGALORE,219
SKU000295,STORE_PUNE,52
SKU000295,STORE_CHENNAI,169
SKU000296,STORE_MUMBAI,204
SKU000296,STORE_DELHI,158
SKU000296,STORE_BANGALORE,132
SKU000296,STORE_PUNE,107
SKU000296,STORE_CHENNAI,191
SKU000297,STORE_MUMBAI,180
SKU000297,STORE_DELHI,167
SKU000297,STORE_BANGALORE,70
SKU000297,STORE_PUNE,144
SKU000297,STORE_CHENNAI,116
SKU000298,STORE_MUMBAI,202
SKU000298,STORE_DELHI,98
SKU000298,STORE_BANGALORE,196
SKU000298,STORE_PUNE,115
SKU000298,STORE_CHENNAI,58
SKU000299,STORE_MUMBAI,286
SKU000299,STORE_DELHI,109
SKU000299,STORE_BANGALORE,84
SKU000299,STORE_PUNE,44
SKU000299,STORE_CHENNAI,188
SKU000300,STORE_MUMBAI,266
SKU000300,STORE_DELHI,193
SKU000300,STORE_BANGALORE,97
SKU000300,STORE_PUNE,111
SKU000300,STORE_CHENNAI,182
SKU000301,STORE_MUMBAI,255
SKU000301,STORE_DELHI,159
SKU000301,STORE_BANGALORE,205
SKU000301,STORE_PUNE,76
SKU000301,STORE_CHENNAI,109
SKU000302,STORE_MUMBAI,255
SKU000302,STORE_DELHI,97
SKU000302,STORE_BANGALORE,140
SKU000302,STORE_PUNE,153
SKU000302,STORE_CHENNAI,89
SKU000303,STORE_MUMBAI,124
SKU000303,STORE_DELHI,131
SKU000303,STORE_BANGALORE,152
SKU000303,STORE_PUNE,154
SKU000303,STORE_CHENNAI,116
SKU000304,STORE_MUMBAI,135
SKU000304,STORE_DELHI,109
SKU000304,STORE_BANGALORE,157
SKU000304,STORE_PUNE,79
SKU000304,STORE_CHENNAI,140
SKU000305,STORE_MUMBAI,284
SKU000305,STORE_DELHI,102
SKU000305,STORE_BANGALORE,65
SKU000305,STORE_PUNE,119
SKU000305,STORE_CHENNAI,141
SKU000306,STORE_MUMBAI,176
SKU000306,STORE_DELHI,128
SKU000306,STORE_BANGALORE,118
SKU000306,STORE_PUNE,87
SKU000306,STORE_CHENNAI,62
SKU000307,STORE_MUMBAI,186
SKU000307,STORE_DELHI,114
SKU000307,STORE_BANGALORE,148
SKU000307,STORE_PUNE,139
SKU000307,STORE_CHENNAI,56
SKU000308,STORE_MUMBAI,212
