inventory_id,sku,store_id,quantity,created_at,updated_at
1216,SKU000244,STORE_MUMBAI,132,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1217,SKU000244,STORE_DELHI,241,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1218,SKU000244,STORE_BANGALORE,158,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1219,SKU000244,STORE_PUNE,125,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1220,SKU000244,STORE_CHENNAI,157,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1221,SKU000245,STORE_MUMBAI,103,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1222,SKU000245,STORE_DELHI,150,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1223,SKU000245,STORE_BANGALORE,217,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1224,SKU000245,STORE_PUNE,159,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1225,SKU000245,STORE_CHENNAI,108,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1226,SKU000246,STORE_MUMBAI,294,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1227,SKU000246,STORE_DELHI,197,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1228,SKU000246,STORE_BANGALORE,173,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1229,SKU000246,STORE_PUNE,154,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1230,SKU000246,STORE_CHENNAI,63,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1231,SKU000247,STORE_MUMBAI,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1232,SKU000247,STORE_DELHI,109,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1233,SKU000247,STORE_BANGALORE,84,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1234,SKU000247,STORE_PUNE,142,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1235,SKU000247,STORE_CHENNAI,71,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1236,SKU000248,STORE_MUMBAI,83,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1237,SKU000248,STORE_DELHI,223,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1238,SKU000248,STORE_BANGALORE,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1239,SKU000248,STORE_PUNE,148,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1240,SKU000248,STORE_CHENNAI,147,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1241,SKU000249,STORE_MUMBAI,294,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1242,SKU000249,STORE_DELHI,106,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1243,SKU000249,STORE_BANGALORE,134,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1244,SKU000249,STORE_PUNE,109,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1245,SKU000249,STORE_CHENNAI,195,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1246,SKU000250,STORE_MUMBAI,207,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1247,SKU000250,STORE_DELHI,154,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1248,SKU000250,STORE_BANGALORE,101,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1249,SKU000250,STORE_PUNE,139,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1250,SKU000250,STORE_CHENNAI,90,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1251,SKU000251,STORE_MUMBAI,245,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1252,SKU000251,STORE_DELHI,103,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1253,SKU000251,STORE_BANGALORE,76,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1254,SKU000251,STORE_PUNE,161,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1255,SKU000251,STORE_CHENNAI,125,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1256,SKU000252,STORE_MUMBAI,166,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1257,SKU000252,STORE_DELHI,186,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1258,SKU000252,STORE_BANGALORE,165,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1259,SKU000252,STORE_PUNE,125,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1260,SKU000252,STORE_CHENNAI,76,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1261,SKU000253,STORE_MUMBAI,136,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1262,SKU000253,STORE_DELHI,100,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1263,SKU000253,STORE_BANGALORE,193,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1264,SKU000253,STORE_PUNE,137,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1265,SKU000253,STORE_CHENNAI,61,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1266,SKU000254,STORE_MUMBAI,132,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1267,SKU000254,STORE_DELHI,207,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1268,SKU000254,STORE_BANGALORE,232,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1269,SKU000254,STORE_PUNE,161,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1270,SKU000254,STORE_CHENNAI,95,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1271,SKU000255,STORE_MUMBAI,143,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1272,SKU000255,STORE_DELHI,199,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1273,SKU000255,STORE_BANGALORE,113,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1274,SKU000255,STORE_PUNE,146,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1275,SKU000255,STORE_CHENNAI,100,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1276,SKU000256,STORE_MUMBAI,260,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1277,SKU000256,STORE_DELHI,105,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1278,SKU000256,STORE_BANGALORE,174,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1279,SKU000256,STORE_PUNE,65,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1280,SKU000256,STORE_CHENNAI,78,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1281,SKU000257,STORE_MUMBAI,228,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1282,SKU000257,STORE_DELHI,80,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1283,SKU000257,STORE_BANGALORE,99,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1284,SKU000257,STORE_PUNE,50,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1285,SKU000257,STORE_CHENNAI,162,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1286,SKU000258,STORE_MUMBAI,266,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1287,SKU000258,STORE_DELHI,108,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1288,SKU000258,STORE_BANGALORE,113,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1289,SKU000258,STORE_PUNE,137,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1290,SKU000258,STORE_CHENNAI,104,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1291,SKU000259,STORE_MUMBAI,190,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1292,SKU000259,STORE_DELHI,221,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1293,SKU000259,STORE_BANGALORE,209,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1294,SKU000259,STORE_PUNE,108,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1295,SKU000259,STORE_CHENNAI,105,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1296,SKU000260,STORE_MUMBAI,112,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1297,SKU000260,STORE_DELHI,105,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1298,SKU000260,STORE_BANGALORE,207,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1299,SKU000260,STORE_PUNE,120,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1300,SKU000260,STORE_CHENNAI,158,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1301,SKU000261,STORE_MUMBAI,280,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1302,SKU000261,STORE_DELHI,223,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1303,SKU000261,STORE_BANGALORE,132,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1304,SKU000261,STORE_PUNE,79,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1305,SKU000261,STORE_CHENNAI,66,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1306,SKU000262,STORE_MUMBAI,208,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1307,SKU000262,STORE_DELHI,130,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1308,SKU000262,STORE_BANGALORE,230,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1309,SKU000262,STORE_PUNE,143,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1310,SKU000262,STORE_CHENNAI,91,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1311,SKU000263,STORE_MUMBAI,104,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1312,SKU000263,STORE_DELHI,108,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1313,SKU000263,STORE_BANGALORE,94,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1314,SKU000263,STORE_PUNE,170,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1315,SKU000263,STORE_CHENNAI,157,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1316,SKU000264,STORE_MUMBAI,251,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1317,SKU000264,STORE_DELHI,248,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1318,SKU000264,STORE_BANGALORE,161,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1319,SKU000264,STORE_PUNE,137,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1320,SKU000264,STORE_CHENNAI,61,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1321,SKU000265,STORE_MUMBAI,98,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1322,SKU000265,STORE_DELHI,170,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1323,SKU000265,STORE_BANGALORE,103,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1324,SKU000265,STORE_PUNE,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1325,SKU000265,STORE_CHENNAI,66,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1326,SKU000266,STORE_MUMBAI,153,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1327,SKU000266,STORE_DELHI,126,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1328,SKU000266,STORE_BANGALORE,114,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1329,SKU000266,STORE_PUNE,86,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1330,SKU000266,STORE_CHENNAI,61,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1331,SKU000267,STORE_MUMBAI,141,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1332,SKU000267,STORE_DELHI,149,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1333,SKU000267,STORE_BANGALORE,142,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1334,SKU000267,STORE_PUNE,47,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1335,SKU000267,STORE_CHENNAI,198,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1336,SKU000268,STORE_MUMBAI,160,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1337,SKU000268,STORE_DELHI,187,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1338,SKU000268,STORE_BANGALORE,84,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1339,SKU000268,STORE_PUNE,128,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1340,SKU000268,STORE_CHENNAI,61,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1341,SKU000269,STORE_MUMBAI,222,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1342,SKU000269,STORE_DELHI,128,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1343,SKU000269,STORE_BANGALORE,213,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1344,SKU000269,STORE_PUNE,148,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1345,SKU000269,STORE_CHENNAI,75,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1346,SKU000270,STORE_MUMBAI,126,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1347,SKU000270,STORE_DELHI,101,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1348,SKU000270,STORE_BANGALORE,69,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1349,SKU000270,STORE_PUNE,55,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1350,SKU000270,STORE_CHENNAI,194,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1351,SKU000271,STORE_MUMBAI,230,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1352,SKU000271,STORE_DELHI,95,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1353,SKU000271,STORE_BANGALORE,145,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1354,SKU000271,STORE_PUNE,174,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1355,SKU000271,STORE_CHENNAI,63,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1356,SKU000272,STORE_MUMBAI,158,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1357,SKU000272,STORE_DELHI,186,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1358,SKU000272,STORE_BANGALORE,66,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1359,SKU000272,STORE_PUNE,176,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1360,SKU000272,STORE_CHENNAI,164,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1361,SKU000273,STORE_MUMBAI,255,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1362,SKU000273,STORE_DELHI,141,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1363,SKU000273,STORE_BANGALORE,118,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1364,SKU000273,STORE_PUNE,121,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1365,SKU000273,STORE_CHENNAI,165,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1366,SKU000274,STORE_MUMBAI,246,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1367,SKU000274,STORE_DELHI,215,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1368,SKU000274,STORE_BANGALORE,162,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1369,SKU000274,STORE_PUNE,56,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1370,SKU000274,STORE_CHENNAI,63,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1371,SKU000275,STORE_MUMBAI,238,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1372,SKU000275,STORE_DELHI,221,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1373,SKU000275,STORE_BANGALORE,167,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1374,SKU000275,STORE_PUNE,84,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1375,SKU000275,STORE_CHENNAI,147,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1376,SKU000276,STORE_MUMBAI,210,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1377,SKU000276,STORE_DELHI,106,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1378,SKU000276,STORE_BANGALORE,230,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1379,SKU000276,STORE_PUNE,147,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1380,SKU000276,STORE_CHENNAI,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1381,SKU000277,STORE_MUMBAI,94,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1382,SKU000277,STORE_DELHI,189,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1383,SKU000277,STORE_BANGALORE,63,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1384,SKU000277,STORE_PUNE,132,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1385,SKU000277,STORE_CHENNAI,190,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1386,SKU000278,STORE_MUMBAI,289,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1387,SKU000278,STORE_DELHI,230,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1388,SKU000278,STORE_BANGALORE,75,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1389,SKU000278,STORE_PUNE,147,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1390,SKU000278,STORE_CHENNAI,175,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1391,SKU000279,STORE_MUMBAI,273,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1392,SKU000279,STORE_DELHI,124,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1393,SKU000279,STORE_BANGALORE,229,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1394,SKU000279,STORE_PUNE,73,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1395,SKU000279,STORE_CHENNAI,62,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1396,SKU000280,STORE_MUMBAI,220,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1397,SKU000280,STORE_DELHI,87,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1398,SKU000280,STORE_BANGALORE,219,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1399,SKU000280,STORE_PUNE,135,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1400,SKU000280,STORE_CHENNAI,172,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1401,SKU000281,STORE_MUMBAI,118,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1402,SKU000281,STORE_DELHI,115,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1403,SKU000281,STORE_BANGALORE,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1404,SKU000281,STORE_PUNE,101,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1405,SKU000281,STORE_CHENNAI,65,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1406,SKU000282,STORE_MUMBAI,263,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1407,SKU000282,STORE_DELHI,190,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1408,SKU000282,STORE_BANGALORE,69,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1409,SKU000282,STORE_PUNE,142,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1410,SKU000282,STORE_CHENNAI,133,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1411,SKU000283,STORE_MUMBAI,212,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1412,SKU000283,STORE_DELHI,134,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1413,SKU000283,STORE_BANGALORE,236,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1414,SKU000283,STORE_PUNE,42,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1415,SKU000283,STORE_CHENNAI,191,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1416,SKU000284,STORE_MUMBAI,199,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1417,SKU000284,STORE_DELHI,227,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1418,SKU000284,STORE_BANGALORE,127,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1419,SKU000284,STORE_PUNE,76,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1420,SKU000284,STORE_CHENNAI,122,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1421,SKU000285,STORE_MUMBAI,222,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1422,SKU000285,STORE_DELHI,118,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1423,SKU000285,STORE_BANGALORE,180,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1424,SKU000285,STORE_PUNE,127,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1425,SKU000285,STORE_CHENNAI,189,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1426,SKU000286,STORE_MUMBAI,266,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1427,SKU000286,STORE_DELHI,106,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1428,SKU000286,STORE_BANGALORE,120,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1429,SKU000286,STORE_PUNE,163,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1430,SKU000286,STORE_CHENNAI,88,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1431,SKU000287,STORE_MUMBAI,263,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1432,SKU000287,STORE_DELHI,132,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1433,SKU000287,STORE_BANGALORE,105,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1434,SKU000287,STORE_PUNE,127,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1435,SKU000287,STORE_CHENNAI,60,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1436,SKU000288,STORE_MUMBAI,141,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1437,SKU000288,STORE_DELHI,146,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1438,SKU000288,STORE_BANGALORE,212,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1439,SKU000288,STORE_PUNE,91,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1440,SKU000288,STORE_CHENNAI,53,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1441,SKU000289,STORE_MUMBAI,138,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1442,SKU000289,STORE_DELHI,141,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1443,SKU000289,STORE_BANGALORE,207,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1444,SKU000289,STORE_PUNE,132,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1445,SKU000289,STORE_CHENNAI,112,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1446,SKU000290,STORE_MUMBAI,133,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1447,SKU000290,STORE_DELHI,186,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1448,SKU000290,STORE_BANGALORE,169,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1449,SKU000290,STORE_PUNE,113,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1450,SKU000290,STORE_CHENNAI,156,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1451,SKU000291,STORE_MUMBAI,136,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1452,SKU000291,STORE_DELHI,238,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1453,SKU000291,STORE_BANGALORE,62,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1454,SKU000291,STORE_PUNE,159,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1455,SKU000291,STORE_CHENNAI,55,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1456,SKU000292,STORE_MUMBAI,84,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1457,SKU000292,STORE_DELHI,74,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1458,SKU000292,STORE_BANGALORE,113,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1459,SKU000292,STORE_PUNE,86,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1460,SKU000292,STORE_CHENNAI,58,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1461,SKU000293,STORE_MUMBAI,178,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1462,SKU000293,STORE_DELHI,89,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1463,SKU000293,STORE_BANGALORE,181,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1464,SKU000293,STORE_PUNE,100,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1465,SKU000293,STORE_CHENNAI,172,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1466,SKU000294,STORE_MUMBAI,242,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1467,SKU000294,STORE_DELHI,247,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1468,SKU000294,STORE_BANGALORE,141,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1469,SKU000294,STORE_PUNE,101,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1470,SKU000294,STORE_CHENNAI,194,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1471,SKU000295,STORE_MUMBAI,295,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1472,SKU000295,STORE_DELHI,72,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1473,SKU000295,STORE_BANGALORE,219,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1474,SKU000295,STORE_PUNE,52,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1475,SKU000295,STORE_CHENNAI,169,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1476,SKU000296,STORE_MUMBAI,204,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
1477,SKU000296,STORE_DELHI,158,2026-01-25T12:02:56.630342,2026-01-25T12:02:56.630342
